filename,character_count,word_count,line_count
Arc 7_ Lớp Orbis_Chương 196_ Cảm Xúc Của Charlotte Đối Với Reinhardt,20593,10297,1
Arc 7_ Lớp Orbis_Chương 197_ Thực Hiện Chiến Dịch Kinh Doanh Độc Quyền Thị Trường,29827,14914,1
Arc 7_ Lớp Orbis_Chương 198_ Cái Gì_ Mày Dám Đụng Đến Vợ Tao Á,37065,18533,1
Arc 7_ Lớp Orbis_Chương 199_ Chuẩn Bị Thành Lập Mái Ấm Cùng Harriet,26107,13054,1
Arc 7_ Lớp Orbis_Chương 200_ Tâm Sự Với Adriana,27251,13626,1
Arc 7_ Lớp Orbis_Chương 201_ Câu Lạc Bộ Nghiên Cứu Phép Thuật Được Thành Lập,29015,14508,1
Arc 7_ Lớp Orbis_Chương 202_ Charlotte Cứ Luôn Nghĩ Về Reinhardt,31031,15516,1
Arc 7_ Lớp Orbis_Chương 203_ Đánh Thức Tài Năng Thứ 3 - [Điều Khiển Ma Thuật],25335,12668,1
Arc 7_ Lớp Orbis_Chương 204_ Kết Hôn Với Charlotte_ Thật Sự Có Thể_,28619,14310,1
Arc 7_ Lớp Orbis_Chương 205_ Được Trờ Thành _Người Quý Giá_ Duy Nhất Với Charlotte,29901,14951,1
Arc 7_ Lớp Orbis_Chương 206_ Mối Quan Hệ Mới Giữa Charlotte Và Reinhardt,33631,16816,1
Arc 7_ Lớp Orbis_Chương 207_ Tiến Đến Ký Túc Xá Orbis Class,23019,11510,1
Arc 7_ Lớp Orbis_Chương 208_ Orbis Class (1) - Chạm Mặt,29369,14685,1
Arc 7_ Lớp Orbis_Chương 209_ Orbis Class (2) - Reinhardt & Lilka Aaron,30313,15157,1
Arc 7_ Lớp Orbis_Chương 210_ Orbis Class (3) - Khiêu Khích,33479,16740,1
Arc 7_ Lớp Orbis_Chương 211_ Orbis Class (4) - Oscar de Gardias & Reinhardt,21579,10790,1
Arc 7_ Lớp Orbis_Chương 212_ Orbis Class (5) - Khoảng Cách Giữa Royal Class Và Orbis Class,22895,11448,1
Arc 7_ Lớp Orbis_Chương 213_ Orbis Class (6) - Thức Tỉnh [Tăng Cường Sức Mạnh Ma Thuật],17840,4103,1
Arc 7_ Lớp Orbis_Chương 214_ Reinhardt Nằm Liệt Giường (1) - Tình Trạng Của Reinhardt,29285,14643,1
Arc 7_ Lớp Orbis_Chương 215_ Reinhardt Nằm Liệt Giường (2) - Cảm Xúc Ghen Tị Trong Tim Mỗi Người,32377,16189,1
Arc 7_ Lớp Orbis_Chương 217_ Cuộc Họp Ủy Ban Kỷ Luật (1) - Tội Trạng,32853,16427,1
Arc 7_ Lớp Orbis_Chương 218_ Cuộc Họp Ủy Ban Kỷ Luật (2) - Trục Xuất,28413,14207,1
Arc 7_ Lớp Orbis_Chương 219_ Cuộc Họp Ủy Ban Kỷ Luật (3) - Đóng Cửa,28053,14027,1
Arc 7_ Lớp Orbis_Chương 216_ Reinhardt Nằm Liệt Giường (3) - Để Sensei Thay Tả Cho Nào,27057,13529,1
Arc 8_ Nhiệm Vụ Nhóm Truy Tìm Sát Nhân_Chương 220_ Hội Nghiên Cứu Phép Thuật (1) - Nhận Phòng Câu Lạc Bộ,26709,13355,1
Arc 8_ Nhiệm Vụ Nhóm Truy Tìm Sát Nhân_Chương 221_ Hội Nghiên Cứu Phép Thuật (2) - Chủ Đề Nghiên Cứu,26567,13284,1
Arc 8_ Nhiệm Vụ Nhóm Truy Tìm Sát Nhân_Chương 222_ Hội Nghiên Cứu Phép Thuật (3) - [Ma Pháp Không Gian],26868,13434,1
Arc 8_ Nhiệm Vụ Nhóm Truy Tìm Sát Nhân_Chương 224_ Thảo Luận Với Hội Trưởng Hội Học Sinh Temple Rain Kali,29501,14751,1
Arc 8_ Nhiệm Vụ Nhóm Truy Tìm Sát Nhân_Chương 232_ Thư Giãn Sau Team Quest (1) - Tiến Đến Lâu Đài Cổ Epiax,19455,9728,1
Arc 8_ Nhiệm Vụ Nhóm Truy Tìm Sát Nhân_Chương 233_ Thư Giãn Sau Team Quest (2) - Gặp Ma_,21489,10745,1
Arc 8_ Nhiệm Vụ Nhóm Truy Tìm Sát Nhân_Chương 234_ Thư Giãn Sau Team Quest (3) - Bí Mật Của Lâu Đài Cổ Epiax,23145,11573,1
Arc 8_ Nhiệm Vụ Nhóm Truy Tìm Sát Nhân_Chương 235_ Thất Dạ Tộc Của Hội Đồng Ma Cà Rồng,19289,9645,1
Arc 8_ Nhiệm Vụ Nhóm Truy Tìm Sát Nhân_Chương 223_ Truy Tìm Ngân Sách,24041,12021,1
Arc 8_ Nhiệm Vụ Nhóm Truy Tìm Sát Nhân_Chương 225_ Bị Olivia Dỗi Rồi,20679,10340,1
Arc 8_ Nhiệm Vụ Nhóm Truy Tìm Sát Nhân_Chương 226_ Thôi Đừng Khóc Nữa Mà,24649,12325,1
Arc 8_ Nhiệm Vụ Nhóm Truy Tìm Sát Nhân_Chương 227_ Team Quest Truy Tìm Sát Nhân (1) - Bắt Đầu,26275,13138,1
Arc 8_ Nhiệm Vụ Nhóm Truy Tìm Sát Nhân_Chương 228_ Team Quest Truy Tìm Sát Nhân (2) - Suối Nước Nóng,29359,14680,1
Arc 8_ Nhiệm Vụ Nhóm Truy Tìm Sát Nhân_Chương 229_ Team Quest Truy Tìm Sát Nhân (3) - Làm Người Tuyết Nàoo,24593,12297,1
Arc 8_ Nhiệm Vụ Nhóm Truy Tìm Sát Nhân_Chương 230_ Team Quest Truy Tìm Sát Nhân (4) - Lần Đầu Làm Chuyện Ấy Của Harriet,27631,13816,1
Arc 8_ Nhiệm Vụ Nhóm Truy Tìm Sát Nhân_Chương 231_ Team Quest Truy Tìm Sát Nhân (5) - Suy Nghĩ Của Charlotte,26283,13142,1
Arc 9_ Đe Doạ Ám Sát_Chương 236_ Công Quốc Saint-Owan (1) - Truy Tìm Adriana,23833,11917,1
Arc 9_ Đe Doạ Ám Sát_Chương 237_ Công Quốc Saint-Owan (2) - Tâm Sự Với Adriana,23635,11818,1
Arc 9_ Đe Doạ Ám Sát_Chương 238_ Công Quốc Saint-Owan (3) - Ra Mắt Gia Tộc Saint-Owan,24033,12017,1
Arc 9_ Đe Doạ Ám Sát_Chương 239_ Công Quốc Saint-Owan (4) - Trò Chuyện Với Đại Công Tước Raphael de Saint-Owan,31673,15837,1
Arc 9_ Đe Doạ Ám Sát_Chương 240_ Công Quốc Saint-Owan (5) - Sự Cho Phép Của Bố Vợ,26407,13204,1
Arc 9_ Đe Doạ Ám Sát_Chương 241_ Hôn Nhân Giữa Harriet Và Reinhardt,30667,15334,1
Arc 9_ Đe Doạ Ám Sát_Chương 242_ Bữa Tiệc Tài Trợ (1) - Tham Dự Cùng Olivia Lanze,28675,14338,1
Arc 9_ Đe Doạ Ám Sát_Chương 243_ Bữa Tiệc Tài Trợ (2) - Thương Lượng Với Owen de Getmora,20131,10066,1
Arc 9_ Đe Doạ Ám Sát_Chương 244_ Bữa Tiệc Tài Trợ (3) - Gặp Chỉ Huy Shanapell Saviolin Tana,29123,14562,1
Arc 9_ Đe Doạ Ám Sát_Chương 245_ Mèo Con Nhút Nhát,22913,11457,1
Arc 9_ Đe Doạ Ám Sát_Chương 246_ Pháp Sư Vĩ Đại Nhất Mọi Thời Đại,23329,11665,1
Arc 9_ Đe Doạ Ám Sát_Chương 247_ Sắp Bị Ám Sát,29447,14724,1
Arc 9_ Đe Doạ Ám Sát_Chương 248_ Đe Doạ Ám Sát (1) - Tìm Manh Mối,25893,12947,1
Arc 9_ Đe Doạ Ám Sát_Chương 249_ Đe Doạ Ám Sát (2) - Orbis Class,23807,11904,1
Arc 9_ Đe Doạ Ám Sát_Chương 250_ Đe Doạ Ám Sát (3) - Trò Chuyện Với Charlotte,22565,11283,1
Arc 9_ Đe Doạ Ám Sát_Chương 251_ Đe Doạ Ám Sát (4) - Thông Tin,36123,18062,1
Arc 9_ Đe Doạ Ám Sát_Chương 252_ Đe Doạ Ám Sát (5) - Ellen Artorius Hành Động,27885,13943,1
Arc 9_ Đe Doạ Ám Sát_Chương 253_ Đe Doạ Ám Sát (6) - Harriet Hành Động,28399,14200,1
Arc 9_ Đe Doạ Ám Sát_Chương 254_ Đe Doạ Ám Sát (7) - Xác Định Mục Tiêu,20413,10207,1
Arc 9_ Đe Doạ Ám Sát_Chương 255_ Đe Doạ Ám Sát (8) - Aaron Mede,25881,12941,1
Arc 9_ Đe Doạ Ám Sát_Chương 256_ Đe Doạ Ám Sát (9) - Chạm Mặt,19649,9825,1
Arc 9_ Đe Doạ Ám Sát_Chương 257_ Đe Doạ Ám Sát (10) - Lòng Trung Thành Và Đe doạ,29933,14967,1
Arc 9_ Đe Doạ Ám Sát_Chương 258_ Cảm Xúc Của Harriet Và Ellen,24169,12085,1
Arc 9_ Đe Doạ Ám Sát_Chương 259_ Thuyết Phục Eleris Và Bước Đầu Xây Dựng Lại Ma Giới,26105,13053,1
